"No.","Time","Source","Destination","Protocol","Length","Info"
"15730","618.247461266","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15731","618.247618598","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15732","618.247725931","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=11656 Ack=1207898 Win=65536 Len=0"
"15733","618.248057543","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15734","618.248097658","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15735","618.248364567","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=11695 Ack=1212076 Win=65536 Len=0"
"15736","618.248364656","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15737","618.248553820","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15738","618.248781547","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=11734 Ack=1216254 Win=65536 Len=0"
"15739","618.248781655","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15740","618.249054373","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15741","618.249151833","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=11773 Ack=1220432 Win=65536 Len=0"
"15742","618.249151929","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15743","618.249354198","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15744","618.249394365","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=11812 Ack=1224610 Win=65536 Len=0"
"15745","618.249460713","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15746","618.249585559","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15747","618.249717595","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=11851 Ack=1228788 Win=65536 Len=0"
"15748","618.249717690","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15749","618.249821664","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15750","618.249821771","10.10.5.14","10.10.5.13","TCP","1514","49246  >  445 [PSH, ACK] Seq=1454 Ack=424 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"15751","618.250015070","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=11890 Ack=1232966 Win=65536 Len=0"
"15752","618.250015226","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15753","618.250193818","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15754","618.250261633","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=11929 Ack=1237144 Win=65536 Len=0"
"15755","618.250364916","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15756","618.250918007","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15757","618.250918189","10.10.5.14","10.10.5.13","TCP","1514","49246  >  445 [PSH, ACK] Seq=2914 Ack=424 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"15758","618.250918243","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=11968 Ack=1241322 Win=65536 Len=0"
"15759","618.250918279","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15760","618.250918313","10.10.5.13","10.10.5.14","TCP","60","445  >  49246 [ACK] Seq=424 Ack=4374 Win=65536 Len=0"
"15761","618.250918347","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15762","618.250930150","10.10.5.14","10.10.5.13","SMB","1287","Trans2 Secondary Request, FID: 0x0000"
"15763","618.251000366","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=12007 Ack=1245500 Win=65536 Len=0"
"15764","618.251091932","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15765","618.251281317","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15766","618.251434868","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=12046 Ack=1249678 Win=65536 Len=0"
"15767","618.251434986","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15768","618.251626274","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15769","618.251805563","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=12085 Ack=1253856 Win=65536 Len=0"
"15770","618.251805670","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15771","618.251961299","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15772","618.252129413","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=12124 Ack=1258034 Win=65536 Len=0"
"15773","618.252129512","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15774","618.252335312","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15775","618.252448999","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=12163 Ack=1262212 Win=65536 Len=0"
"15776","618.252449092","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15777","618.252784937","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15778","618.252785065","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=12202 Ack=1266390 Win=65536 Len=0"
"15779","618.252785114","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15780","618.253045426","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15781","618.253109037","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=12241 Ack=1270568 Win=65536 Len=0"
"15782","618.253251937","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15783","618.253418648","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15784","618.253519541","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=12280 Ack=1274746 Win=65536 Len=0"
"15785","618.253519667","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15786","618.253700172","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15787","618.253945304","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=12319 Ack=1278924 Win=65536 Len=0"
"15788","618.253945461","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15789","618.254317608","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15790","618.254317754","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=12358 Ack=1283102 Win=65536 Len=0"
"15791","618.254443505","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15792","618.254614688","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15793","618.254710975","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=12397 Ack=1287280 Win=65536 Len=0"
"15794","618.254711081","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15795","618.254889863","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15796","618.255033598","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=12436 Ack=1291458 Win=65536 Len=0"
"15797","618.255033702","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15798","618.255195911","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15799","618.255326735","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=12475 Ack=1295636 Win=65536 Len=0"
"15800","618.255326853","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15801","618.255966150","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15802","618.256034416","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=12514 Ack=1299814 Win=65536 Len=0"
"15803","618.256034518","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15804","618.256122147","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15805","618.256303133","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=12553 Ack=1303992 Win=65536 Len=0"
"15806","618.256303224","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15807","618.256443565","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15808","618.256572403","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=12592 Ack=1308170 Win=65536 Len=0"
"15809","618.256572512","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15810","618.256712622","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15811","618.256839172","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=12631 Ack=1312348 Win=65536 Len=0"
"15812","618.256839347","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15813","618.257167007","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15814","618.257244636","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=12670 Ack=1316526 Win=65536 Len=0"
"15815","618.257244762","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15816","618.257502779","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15817","618.257542401","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=12709 Ack=1320704 Win=65536 Len=0"
"15818","618.257682601","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15819","618.257878813","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15820","618.257925786","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=12748 Ack=1324882 Win=65536 Len=0"
"15821","618.258026127","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15822","618.258186545","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15823","618.258349438","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=12787 Ack=1329060 Win=65536 Len=0"
"15824","618.258349570","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15825","618.258677011","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15826","618.258916812","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=12826 Ack=1333238 Win=65536 Len=0"
"15827","618.258916926","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15828","618.259096450","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15829","618.259252852","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=12865 Ack=1337416 Win=65536 Len=0"
"15830","618.259252960","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15831","618.259417126","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15832","618.259558147","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=12904 Ack=1341594 Win=65536 Len=0"
"15833","618.259558235","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15834","618.259716272","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15835","618.259815030","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=12943 Ack=1345772 Win=65536 Len=0"
"15836","618.259815115","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15837","618.259947999","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15838","618.260114191","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=12982 Ack=1349950 Win=65536 Len=0"
"15839","618.260114309","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15840","618.260253673","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15841","618.260411253","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=13021 Ack=1354128 Win=65536 Len=0"
"15842","618.260411371","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15843","618.260684156","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15844","618.260764552","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=13060 Ack=1358306 Win=65536 Len=0"
"15845","618.260846642","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15846","618.261124568","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15847","618.261344071","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=13099 Ack=1362484 Win=65536 Len=0"
"15848","618.261344204","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15849","618.261640405","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15850","618.261744806","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=13138 Ack=1366662 Win=65536 Len=0"
"15851","618.261744906","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15852","618.261933928","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15853","618.262097121","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=13177 Ack=1370840 Win=65536 Len=0"
"15854","618.262097226","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15855","618.262580206","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15856","618.262810872","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=13216 Ack=1375018 Win=65536 Len=0"
"15857","618.262810969","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15858","618.262921294","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15859","618.263161094","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=13255 Ack=1379196 Win=65536 Len=0"
"15860","618.263439620","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15861","618.263609311","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15862","618.263609448","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=13294 Ack=1383374 Win=65536 Len=0"
"15863","618.263755842","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15864","618.263755972","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15865","618.263888085","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=13333 Ack=1387552 Win=65536 Len=0"
"15866","618.263888209","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15867","618.264183774","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15868","618.264349612","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=13372 Ack=1391730 Win=65536 Len=0"
"15869","618.264430846","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15870","618.264619287","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15871","618.264736929","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=13411 Ack=1395908 Win=65536 Len=0"
"15872","618.264737017","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15873","618.264921171","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15874","618.265097341","10.10.5.14","10.10.5.13","TCP","1514","49246  >  445 [PSH, ACK] Seq=5607 Ack=424 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"15875","618.265097452","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=13450 Ack=1400086 Win=65536 Len=0"
"15876","618.265097490","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15877","618.265249673","10.10.5.13","10.10.5.14","TCP","60","445  >  49246 [ACK] Seq=424 Ack=7067 Win=65536 Len=0"
"15878","618.265249791","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15879","618.265391210","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=13489 Ack=1404264 Win=65536 Len=0"
"15880","618.265391290","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15881","618.265521551","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15882","618.265647681","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=13528 Ack=1408442 Win=65536 Len=0"
"15883","618.265647785","10.10.5.14","10.10.5.13","TCP","1514","49246  >  445 [PSH, ACK] Seq=7067 Ack=424 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"15884","618.265647831","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15885","618.265858038","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15886","618.265983362","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=13567 Ack=1412620 Win=65536 Len=0"
"15887","618.266066539","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15888","618.266183738","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15889","618.266360529","10.10.5.14","10.10.5.13","SMB","1514","Trans2 Secondary Request, FID: 0x0000 [TCP segment of a reassembled PDU]"
"15890","618.266360633","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=13606 Ack=1416798 Win=65536 Len=0"
"15891","618.266360681","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15892","618.266470413","10.10.5.13","10.10.5.14","TCP","60","445  >  49246 [ACK] Seq=424 Ack=9987 Win=65536 Len=0"
"15893","618.266470509","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15894","618.266676596","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=13645 Ack=1420976 Win=65536 Len=0"
"15895","618.266676711","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15896","618.266676764","10.10.5.14","10.10.5.13","TCP","1514","49246  >  445 [PSH, ACK] Seq=9987 Ack=424 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"15897","618.266989210","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15898","618.267144207","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=13684 Ack=1425154 Win=65536 Len=0"
"15899","618.267660644","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15900","618.267660749","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15901","618.267867949","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=13723 Ack=1429332 Win=65536 Len=0"
"15902","618.267868036","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15903","618.268073381","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15904","618.268164896","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=13762 Ack=1433510 Win=65536 Len=0"
"15905","618.268165014","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15906","618.268295598","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15907","618.268441671","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=13801 Ack=1437688 Win=65536 Len=0"
"15908","618.268441760","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"15909","618.268610696","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"15910","618.268699555","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=13840 Ack=1441866 Win=65536 Len=0"
"15911","618.268862588","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
